RT	Mass	Rank	DistFromMS2	noise	SWpval	derivChanges	zeroCounts	maxInt	rtWindow	kurtosis	skew	outsideInt	DistToInflPtL2R	DistToInflPtR2L
1427.64	1437.14	1	0	0	0.15523205	6	3	212713.2656	21.19	1.722794674	0.200697438	0	0.058823529	0.058823529
1417.09	1426.67	1	0	0	0.168338642	10	3	198835.2188	18.47	1.850787899	-0.099376785	0	0.071428571	0.071428571
1414.37	1436.69	1	0	0	0.00018041	10	3	3235251.5	35.98	1.635154048	0.438455666	8638.874299	0.025641026	0.025641026
1428.72	1453.58	1	0	0	8.30E-05	9	2	4817591.5	37.85	3.40422341	0.979489084	14285.96839	0.022727273	0.022727273
1385.13	1396.35	1	0	0	0.041467262	10	3	5218713.5	19.44	2.232793619	0.511219663	9791.010817	0.038461538	0.038461538
1387.41	1397.53	1	0	0	0.040506962	8	2	4361022.5	20.92	1.951049073	0.433139539	16927.43071	0.043478261	0.043478261
1387.88	1400.57	1	21.96052745	0	0.017165483	8	4	3792853.5	22.09	1.800960856	0.317117036	10834.84	0.04	0.16
1386.52	1415.01	1	0	6	1.78E-06	10	5	4047847.5	37	2.974232419	1.054173976	284338.6603	0.023809524	0.380952381
1396.44	1422.89	1	2.66	5	2.08E-06	12	3	3821644	37.97	2.661041782	0.947421427	172227.4014	0.022222222	0.377777778
1417.58	1437.96	1	0	0	0.025563689	10	5	175251.1406	35.86	2.053346554	0.410847597	0	0.037037037	0.148148148
1415.2	1424.92	1	5.330330452	2	0.223658525	9	3	137147.3438	24.71	2.207585459	-0.113521973	5670.077592	0.045454545	0.045454545
1426.23	1443.39	1	0	0	0.001419422	12	5	161936.7969	34.85	1.727905745	0.511166675	0	0.04	0.12
1435.61	1447.45	1	1.905461855	0	0.010130454	15	5	212275.5781	37.32	2.06217348	0.400230371	0	0.034482759	0.034482759
1424.65	1436.28	1	5.362841891	2	0.101503102	6	2	175802.5313	25.07	1.738845029	0.215959597	5099.274316	0.05	0.05
1406.36	1423.17	1	3.853383608	0	7.93E-05	11	2	4770838.5	30.2	3.376513486	1.137454502	7171.754596	0.029411765	0.029411765
1419.43	1438.14	1	0	0	0.000439204	10	2	4057624	33.42	2.527774974	0.806711312	5255.023638	0.025641026	0.025641026
1415.83	1429.52	1	1.75	0	0.176129995	2	2	175768.375	21.2	1.662981823	-0.173758334	966.6965942	0.0625	0.0625
1411.87	1429	1	0	0	1.71E-05	15	6	186322.1719	49.99	3.082522253	0.935479879	2169.353215	0.025641026	0.076923077
1422.25	1434.18	1	0	0	0.000230978	3	3	215297	39.54	2.318303246	0.745126029	2083.250802	0.428571429	0.035714286
1428.95	1441.33	1	0.609317104	0	5.57E-06	8	5	185759.5938	49.04	2.527032431	0.904311009	0	0.486486486	0.027027027
1421.17	1431.33	1	0	0	0.257224786	5	3	221595.5313	20.12	2.036961859	0.257047955	0	0.0625	0.0625
1429.88	1444.04	1	10.36272104	0	0.019879985	2	3	224255	25.88	1.500606859	0.254368079	2699.092928	0.052631579	0.052631579
1389.99	1399.41	1	1.123708306	0	0.010484881	7	3	4166682.5	16.21	1.560758916	0.327865113	0	0.055555556	0.166666667
1424.92	1456.72	1	7.803873992	0	2.53E-05	10	5	209675.6719	43.1	2.464574049	0.812937689	4068.177567	0.028571429	0.342857143
1393.04	1405.32	1	0.176128314	0	0.000339656	8	5	4155415.5	21.22	1.777174277	0.588501071	0	0.041666667	0.125
1392.9	1415.95	1	0	0	6.12E-07	10	5	4239650.5	33.29	2.750244708	1.079954104	141017.9937	0.027027027	0.378378378
1441.33	1455.72	1	10.75278275	0	0.228354404	3	2	291667.375	21.87	2.005373852	0.399175928	5069.477482	0.058823529	0.058823529
1422.78	1443.15	1	9.771092824	0	0.029078044	7	3	155468.4531	29.53	2.000842912	0.43716406	0	0.04	0.04
1434.18	1447.36	1	0	0	0.487040101	8	2	193624	21.13	2.066798057	0.26510536	1145.196615	0.066666667	0.066666667
1442.54	1454.59	1	0	0	0.066202205	4	2	228784.7031	20.74	2.490003776	0.719570503	1226.625732	0.0625	0.0625
1433.39	1447.2	1	5.33424583	0	0.306185203	6	3	190358.1094	22.55	1.80322989	0.010943888	0	0.055555556	0.055555556
1406.71	1413.3	1	0	0	0.12510958	2	2	5457957	16.01	2.773357719	0.703025387	0	0.058823529	0.058823529
1444.04	1475.29	1	0	3	5.58E-07	10	3	299321.5313	42.44	3.884328705	1.401351158	10686.10309	0.03125	0.5625
1407.46	1415.94	1	2.003145847	0	0.185492055	4	2	4341837.5	17.47	1.895719787	0.337035451	0	0.052631579	0.052631579
1441.47	1452.24	1	0	0	0.016007801	4	4	249401.0781	24.67	1.550017082	0.31739196	0	0.055555556	0.055555556
1410.04	1418.02	1	0	0	0.391551163	4	2	4775732	15.52	2.193745015	0.398544461	0	0.058823529	0.058823529
1406.53	1415.95	1	0	0	0.14824337	4	2	4336297	16.95	1.985554487	0.24295317	0	0.055555556	0.055555556
1457.18	1466.1	1	0	0	0.244361656	8	3	395237.5625	20.38	3.090485828	0.672546225	0	0.066666667	0.066666667
1416.31	1422.89	1	0.94	0	0.103997001	4	2	4088364.5	14.65	1.581259426	0.077552819	0	0.0625	0.0625
1404.83	1413.3	1	0	0	0.009333257	3	2	5460226.5	17.89	1.471652107	0.287002573	0	0.052631579	0.052631579
1405.58	1413.12	1	0	0	0.119322295	2	2	5432781	15.59	1.600142352	-0.105264486	0	0.058823529	0.058823529
1408.15	1418.02	1	0	0	4.97E-05	6	4	6102661.5	25.92	2.291969932	0.863619987	0	0.214285714	0.035714286
1406.53	1415.95	1	0	0	0.038076747	6	3	6433872	17.89	1.835146361	0.39216632	24460.56086	0.052631579	0.052631579
1414.43	1421.95	1	0	0	0.032873075	2	2	5831410.5	15.6	1.563856126	0.30409973	12283.07996	0.058823529	0.058823529
1410.48	1420.41	1	4.132206536	5	0.078387765	7	1	3802367	22.17	1.947698253	0.371259961	440408.1048	0	0.041666667
1414.06	1421.7	1	6.147884967	3	0.212957972	9	1	3982659	20.41	1.800222815	0.205463318	381293.1439	0	0.041666667
1415.19	1425.05	1	5.713785621	4	0.050150288	10	1	4765010.5	21.61	2.522875816	0.611721377	411708.6068	0	0.041666667
1413.13	1421.1	1	0	7	0.105942607	8	1	3953218.75	22.1	3.258981438	0.781696622	427424.0885	0	0.041666667
1421.01	1429.57	1	5.160430361	3	0.055715492	7	1	4680859	20.38	2.59541327	0.487922705	373450.2704	0	0.043478261
1428.47	1443.59	1	0	0	0.000252545	8	2	4089482.25	29.22	2.390165333	0.850303818	153290.2803	0.03125	0.03125
1440.75	1456.75	1	0	0	0.000122573	8	2	3116026.25	29.12	2.595402775	0.927357349	69586.76449	0.032258065	0.032258065
1438.28	1450.11	1	0	4	0.279420528	6	3	2388900	27.94	2.061902642	0.065412851	209883.0688	0.032258065	0.032258065
1452.56	1466.06	1	0	1	0.384697216	11	2	2538409.75	27.92	2.133386897	0.038156096	151887.9119	0.032258065	0.032258065
1440.65	1452.29	1	0	4	0.086570301	8	3	2716992.75	25.52	2.284981941	0.470657879	279964.0868	0.035714286	0.107142857
1449.12	1467.61	1	0	1	0.006088487	4	2	1819725	32.64	2.700883536	0.78887087	45850.328	0.03125	0.03125
1440.53	1453.86	1	0	5	0.143836558	11	2	1947805.875	27.73	2.564626632	0.526619012	197217.5672	0.033333333	0.033333333
1457.23	1478.31	1	0	3	7.16E-05	18	6	2379826	33.66	3.42979218	1.113508989	116325.2293	0.025641026	0.128205128
1455.8	1482.14	1	3.746735978	1	2.89E-10	22	8	2129250.25	59.06	4.316131776	1.547634162	47010.27391	0.333333333	0.045454545
1440.53	1452.33	1	0	0	0.004166816	12	3	1731671	30.36	3.145223219	0.881038751	27566.43103	0.03125	0.03125
1458.98	1470.02	1	0	0	0.093670384	4	3	215288.1406	19.77	1.532094193	-0.033957913	0	0.066666667	0.066666667
1458.3	1469.31	1	0.483809274	0	0.295614097	5	3	196682.7656	20.8	1.97623642	0.159676144	0	0.066666667	0.066666667
1465.42	1477.01	1	5.636441137	0	0.597662767	2	2	218375.125	21.01	2.086092063	0.253808296	0	0.058823529	0.058823529
1471.64	1483.96	1	8.843789034	0	0.040047313	4	2	260702.5781	21.25	2.168143823	0.619013744	0	0.0625	0.0625
1462.27	1473.83	1	3.459096973	0	0.185597361	7	4	182451.7656	20.98	1.826366629	-0.039468213	0	0.058823529	0.058823529
1461.15	1475.05	1	0.570313901	0	0.413530634	8	3	139289.2969	24.96	2.22637172	-0.212268348	0	0.055555556	0.055555556
1470.47	1482.75	1	0	0	0.482242189	8	3	159175.4844	20.76	2.023851843	0.101415732	0	0.0625	0.0625
1468.82	1484.14	1	0	0	0.204910329	11	4	213374.1094	24.85	2.757639733	0.245845493	0	0.05	0.05
1472.38	1483.57	1	3.073463716	0	0.092252515	6	2	4276391	23.04	2.352474937	0.567080837	0	0.037037037	0.037037037
1484.92	1496.19	1	0.46	0	0.024617625	9	2	3774300.25	23.26	2.357682492	0.583170432	50904.48707	0.034482759	0.034482759
1474.03	1484.22	1	4.990439059	1	0.346924589	6	2	3504888.5	20.32	1.972875317	0.132943577	110364.0241	0.045454545	0.045454545
1482.7	1495.14	1	0	1	0.249342122	6	2	2169688.25	23.14	1.91370366	0.209210932	39976.8138	0.041666667	0.041666667
1478.25	1491.35	1	0.835591197	1	0.041504959	12	2	2514222.25	24.74	1.804122797	0.291905957	54793.11042	0.033333333	0.033333333
1463.13	1480.7	1	0	1	4.78E-06	10	7	225266.5625	40.68	3.378247645	1.227642744	2712.907762	0.322580645	0.129032258
1462.37	1479.1	1	0	1	0.030503999	6	3	202436.6406	25.35	2.405036036	0.50470652	7943.871365	0.055555556	0.333333333
1470.47	1484.15	1	0	0	0.000801687	14	6	211755.5156	36.79	3.391947366	0.889183497	2353.336705	0.035714286	0.035714286
1476.83	1490.35	1	0	1	1.17E-05	10	4	267180.0938	39.8	4.514471537	1.452758065	4170.967383	0.033333333	0.033333333
1468.82	1484.14	1	0	1	0.002343504	16	6	260621.2656	36.94	4.554977908	1.160113818	6159.558728	0	0.034482759
1443.95	1455.62	1	0	0	3.14E-06	14	6	4788231.5	36.15	2.701499499	0.975771536	49475.23328	0.325581395	0.023255814
1445.59	1457.28	1	1.68457767	0	0.100002266	6	2	4565773	19.1	1.640388368	-0.042352132	109838.4096	0.043478261	0.043478261
1447.55	1460.72	1	0	0	0.276791824	6	3	5422802.5	20.65	2.310889171	0.405444321	42771.49728	0.043478261	0.130434783
1446.26	1455.69	1	0	0	0.015435027	5	2	5689003.5	18.42	2.475705365	0.749123065	37560.29241	0.047619048	0.047619048
1453.04	1463.78	1	0.37	0	0.654449605	8	2	4955146.5	18.15	2.042095981	0.031154507	144585.0966	0.045454545	0.045454545
1460.55	1471.01	1	0	0	0.037157691	11	4	3676279.75	21.26	1.82399854	0.301315237	0	0.037037037	0.111111111
1488.72	1500.4	1	0	0	0.003703062	6	4	259509.5156	22.56	1.357849846	0.241989455	0	0.055555556	0.166666667
1462.18	1470.61	1	0	0	0.060077603	6	3	3491433.75	17.41	1.623562955	-0.192359422	0	0.05	0.05
1498.77	1509.53	1	23.23746647	0	0.018467158	6	3	256138.5625	21.87	2.384860614	0.69846789	0	0.058823529	0.058823529
1458.9	1466.69	1	0	0	0.342973054	4	2	4103783	15.2	2.019841204	0.275197976	0	0.052631579	0.052631579
1464.72	1472.66	1	0	0	0.319485217	6	3	4379135	16.93	1.947062679	0.099535193	14072.36875	0.05	0.05
1496.25	1507.99	1	0	0	3.79E-06	10	6	253495.0938	37.62	1.933506542	0.758253224	0	0.322580645	0.161290323
1489.05	1496.6	1	4.832893792	0	0.238809332	4	3	232225.4219	18.67	2.111108096	-0.046375974	0	0.066666667	0.066666667
1503.42	1510.95	1	0	0	0.043190363	6	3	298555.1875	20.6	4.19449974	0.848751347	0	0.157894737	0.052631579
1497.25	1510.76	1	0	0	0.033321567	12	5	177335.7969	26.62	2.020883966	0.382572629	0	0.045454545	0.136363636
1460.1	1466.33	1	1.142306208	0	0.486198022	5	2	3841039	16.58	1.983123538	0.12331311	0	0.047619048	0.047619048
1490.49	1500.4	1	0	0	0.151441483	4	3	258179.4219	19.57	1.685198042	-0.038962381	0	0.0625	0.0625
1463.13	1469.67	1	0	0	0.414834167	8	2	3330815	16.47	1.893878478	-0.166396432	0	0.052631579	0.052631579
1458.9	1467.63	1	0	0	0.266265246	6	2	3459411.5	17.09	1.783890484	0.050923993	0	0.047619048	0.047619048
1502.91	1511.33	1	0	0	0.461533811	5	2	299738.625	17.19	1.950536882	-0.235827588	0	0.058823529	0.058823529
1463.78	1472.66	1	1.545007267	0	0.302539587	4	2	3897452.5	16.93	1.923165215	0.229157359	0	0.05	0.05
1482.58	1495.8	1	0	0	0.114506391	12	2	4021399	25.42	2.60586993	0.563214294	29421.41699	0.03125	0.03125
1496.92	1515.55	1	0	0	0.00016406	18	5	3013379.25	33.05	1.515214276	0.308431042	51190.29539	0.023809524	0.071428571
1483.42	1494.69	1	0	0	0.004651414	10	2	3507440	23.65	2.092653192	0.585706494	25895.02083	0.033333333	0.033333333
1495.14	1507.07	1	0	0	0.002170007	8	2	2425284.25	26.48	1.705997513	0.44142503	26537.91347	0.03030303	0.03030303
1489.47	1507.83	1	0	4	0.55216351	12	1	1970177.75	29.4	2.521731505	0.032860611	156419.5678	0.027777778	0
1503.38	1528.76	1	4.605391525	0	0.000688147	18	2	2390669.25	36.79	3.001158723	0.922180085	28072.79195	0.02173913	0.02173913
1487.77	1519.12	1	0.72	0	0.000774943	15	2	1995385.5	40.81	2.642390518	0.791246371	44018.30118	0.020408163	0.020408163
1501	1528.24	1	1.476866142	0	0.006856947	14	2	1250055.875	39.89	1.768495834	0.240690463	8546.552845	0.018867925	0.018867925
1500.71	1524.78	1	0	0	0.00622987	16	2	1394561.625	41.7	1.962613746	0.417689376	44953.46297	0.019230769	0
1489.71	1508.66	1	0	2	0.044546183	12	5	167038.5469	31.81	2.082931173	0.440970656	7376.907656	0.04	0.04
1485.1	1497.68	1	17.71250417	1	0.190988863	6	3	175532.7969	22.63	1.951245139	0.252535949	2674.773872	0.055555556	0.166666667
1494.51	1504.16	1	0	1	0.492209533	4	2	182273.6406	20.01	1.81404794	-0.067742822	7203.471224	0.066666667	0.066666667
1498.39	1507.09	1	0	2	0.145170313	8	4	219922.125	18.19	1.990881805	0.34240174	15703.25378	0.0625	0.0625
1489.71	1500.87	1	0	2	0.277960428	10	3	221787.2969	21.07	2.288492503	0.4505347	14914.19849	0.0625	0.0625
1469.13	1478.78	1	0	12	0.49689405	7	3	3161107.5	18.23	1.989263116	0.069096187	706868.0521	0.041666667	0.041666667
1491.96	1502.56	1	13.77674224	2	0.365066904	4	3	246352.0938	21.73	2.130503985	-0.114880141	12425.13216	0.055555556	0.055555556
1471.05	1482.88	1	0	10	0.017953466	4	2	2827615.75	23.1	1.544905011	0.145854666	619060.7315	0.037037037	0
1470.46	1482.21	1	0	10	0.114994941	12	3	2994461	24.25	2.056691916	0.376447533	495359.097	0.034482759	0
1506.48	1518.12	1	0	0	0.480763666	7	2	373035.3438	19.73	3.14923634	0.548994727	6942.785156	0.052631579	0.052631579
1499.93	1503.01	1	0	7	0.903290905	4	1	331024.1875	10.65	2.810943471	0.165455345	125960.6543	0.111111111	0
1502.64	1523.79	1	1.63555979	1	1.75E-05	13	4	3513012.75	38.39	2.225125999	0.786575788	82528.68035	0.021276596	0.021276596
1512.67	1539.23	1	4.923387327	6	5.15E-08	24	6	4243352	48.2	5.453238814	1.62279952	184665.7802	0.05	0.016666667
1511.48	1532.59	1	0.672732644	4	1.28E-06	23	4	3152110	41.24	2.821887725	1.040941459	82642.62358	0.018181818	0.054545455
1509.47	1532.64	1	2.776507592	0	3.25E-05	16	6	2627005	43.81	3.266237974	1.022108311	14067.35807	0.018518519	0.018518519
1470	1476.62	1	0	0	0.189689233	7	2	5486981.5	16.48	1.647397063	-0.012735573	9082.734375	0.052631579	0.052631579
1473.85	1483.15	1	0	0	0.046085153	8	3	7106301	18.86	2.142110656	0.553558629	28129.71946	0.045454545	0.045454545
1478.83	1496.71	1	1.51276335	1	5.02E-05	14	5	6465805.5	26.74	2.494102558	0.911306002	188004.2182	0.032258065	0.290322581
1471.89	1479.44	1	0	0	0.160105013	7	2	7731650	16.55	2.522357122	0.608955745	0	0.052631579	0.052631579
1478.59	1485.71	1	0.94	0	0.122527575	7	2	5616882.5	16.04	1.57310705	-0.01266081	0	0.055555556	0.055555556
1476.67	1486.56	1	0	0	0.010031725	4	2	6889020.5	19.87	2.626833152	0.793207045	0	0.043478261	0.043478261
1482.6	1491.46	1	0	0	0.042249938	6	3	5534542.5	18.27	1.946624948	0.476938608	0	0.05	0.05
1495.52	1507.51	1	13.93671327	0	0.016479789	9	2	2500087.75	21.15	1.777740128	0.363250653	19676.00145	0.037037037	0.037037037
1506.24	1521.45	1	0	0	7.50E-08	18	7	2395795	42.01	4.076457084	1.32377845	0	0.339622642	0.056603774
1500.71	1514.98	1	15.58085675	0	0.030514177	8	3	1867181.25	22.59	1.640224739	0.163402282	15067.85938	0.034482759	0.034482759
1511.35	1527.1	1	0.97	0	0.000302151	14	2	3072306.75	29.32	2.647111208	0.87082702	43162.59418	0.027777778	0.027777778
1522.08	1536.93	1	0	0	0.007761017	12	3	3140593.25	26.28	2.638713065	0.696802763	25145.43144	0.034482759	0.034482759
1508.89	1525.93	1	0.94	0	7.83E-05	9	2	3010991.25	27.67	2.246292347	0.828868513	42550.10229	0.03125	0.03125
1519.13	1532.59	1	0.408214319	0	0.00362683	8	2	2022547.5	22.57	1.622015033	0.388891047	23681.23256	0.035714286	0.035714286
1518.26	1531.36	1	0	0	0.030869014	8	3	2660660.25	25.38	2.35258711	0.560577177	35659.03477	0.033333333	0.033333333
1511.35	1526.3	1	0	0	0.002398572	8	2	4315860	26.48	2.753693359	0.865551485	4543.5	0.03030303	0.03030303
1520.97	1537.98	1	1.11	0	0.0063024	10	2	3682065.75	27.33	2.210162286	0.607428726	3890.076109	0.032258065	0.032258065
1517.21	1527.1	1	4.965633349	3	0.640453174	5	2	2356097.25	21.29	2.024412676	-0.032596541	128231.0087	0.038461538	0.038461538
1517.61	1535.78	1	0	4	7.19E-05	9	5	2259169.75	31.23	2.049051854	0.659136458	136810.6871	0.027027027	0.027027027
1523.4	1534.72	1	0	3	0.10767049	4	2	1850906.75	22.3	1.684353267	0.0456228	124142.6232	0.038461538	0.038461538
1480.83	1493.62	1	0.022748709	2	1.22E-08	15	7	4329061.5	42.71	5.273042562	1.698381131	117354.5138	0.02	0.08
1487.16	1496.68	1	0	5	9.79E-08	9	5	2844675	37.52	2.46550793	0.959580464	148926.4315	0.531914894	0.021276596
1488.53	1496.07	1	0	3	0.067645658	8	3	3765998.75	19.37	2.018898077	0.432468346	309790.4018	0.047619048	0.047619048
1487.51	1515.16	1	0	4	2.54E-09	16	7	3204785	58.52	3.440189604	1.233057945	85284.14777	0.014285714	0.142857143
1491.98	1500.56	1	0.437621001	4	2.24E-06	10	4	3775888.25	33.58	2.595065528	0.952956287	197242.7148	0.025	0.025
1504.69	1514.2	1	0	0	0.20274344	6	2	8279712.5	15.88	2.707104109	0.628816834	85100.13715	0.055555556	0.055555556
1572.62	1589.78	1	1.09	0	0.000848326	14	5	1768174.5	30.23	1.771812902	0.448346429	5086.16364	0.108108108	0.081081081
1525.6	1535.99	1	0	0	0.169151902	6	2	3076295	18.76	1.729131769	-0.055489957	24846.48698	0.041666667	0.041666667
1558.89	1573.74	1	0	0	0.42459503	4	2	312097.2188	23.2	2.980054673	0.618531974	0	0.055555556	0.055555556
1531.54	1539.96	1	0	0	0.153002206	4	2	3776726.75	16.49	1.894779353	0.305385305	0	0.05	0.05
1561.32	1573.71	1	0	0	0.236260624	7	2	267099.625	23.94	2.015153746	0.396821492	0	0.052631579	0.052631579
1528.74	1539.49	1	0	0	0.176194054	7	2	2880949.5	18.19	1.795710773	0.042645028	0	0.043478261	0.043478261
1575.5	1589.29	1	0	0	0.577391138	4	2	254128.7188	22.99	1.928058796	0.058802266	1367.574527	0.052631579	0.052631579
1535.75	1547.59	1	0	0	0.216458553	6	2	3513942.5	21.07	2.44094416	0.526991707	0	0.04	0.04
1581.01	1594.34	1	20.90758879	0	0.22369744	6	3	302371.0938	24.49	2.666082027	0.59422566	0	0.05	0.05
1571.63	1585.4	1	4.423935273	0	0.068366879	4	1	3293642	23.86	2.087301428	0.420603134	34119.79129	0.035714286	0
1582.7	1595.33	1	3.155601653	0	0.014173674	6	3	3138841	24.56	2.112206664	0.541607341	29063.36244	0.035714286	0.035714286
1571.84	1585.04	1	4.237531417	0	0.075949925	7	2	2573923.5	25.96	1.856710943	0.247664266	42063.91003	0.03125	0.03125
1572.14	1583.66	1	3.642084612	0	0.118710893	4	1	2820597.5	20.2	1.721834143	0.207091017	71878.20863	0.045454545	0
1582.82	1596.59	1	0.635284743	0	0.09754074	13	4	2966967.5	25.06	2.817480607	0.564815543	69187.00126	0.035714286	0.035714286
1585.74	1598.63	1	5.562929572	18	0.002410312	4	2	2133747.75	24.75	1.589363368	0.389043785	750908.6853	0.035714286	0.035714286
1594.34	1607.03	1	0	0	0.225268129	8	3	212189.4844	21.37	2.2257842	0.454869324	1440.613892	0.0625	0.0625
1606.46	1620.81	1	1.098514212	2	0.610691896	12	2	3137107	23.47	2.557607554	0.049879969	123566.7082	0.029411765	0.029411765
1608.28	1622.18	1	0.049236607	2	0.223592553	11	3	3371923.25	24.1	2.077551891	0.17431477	239888.3134	0.03030303	0.03030303
1604.69	1622.27	1	2.879433547	2	0.052341852	13	4	4085900	25.55	2.955888336	0.593067443	142251.8306	0.03125	0.03125
1612.89	1643.56	1	0	4	1.43E-05	34	6	3956219.75	44.23	3.647962352	0.956358803	153355.4635	0.016129032	0.016129032
1610.24	1635.24	1	1.910409506	4	0.000441715	18	7	2789095.5	34.33	2.278998599	0.658934735	99867.16349	0.073170732	0.097560976
1639.09	1650.48	1	0.822910862	2	0.007404861	6	2	2220890	24.44	1.459340629	-0.093244974	143986.1557	0.035714286	0.035714286
1664.79	1684.89	1	2.496826196	3	0.298412033	6	2	209207.7969	27.76	2.179473979	0.131079864	11674.91141	0.04	0.04
1648.72	1657.09	1	1.39	1	0.690105	14	2	2868490	22.92	2.498648074	0.081175118	71048.82462	0.034482759	0.034482759
1637.13	1648.55	1	0	0	0.047421238	6	3	3666497	23.66	2.419575891	0.473568264	50651.07465	0.037037037	0.037037037
1698.66	1710.82	1	0.1485894	1	0.343302789	13	3	249426.8594	20.98	2.337940763	0.373183132	5434.988514	0.047619048	0.047619048
1694.37	1724.93	1	1.317755496	0	1.25E-05	22	8	1544117.5	40.44	3.346778165	1.010543687	52462.71182	0.019607843	0.058823529
1665.77	1677.93	1	0	4	0.139373889	7	2	3827698.75	20.63	1.743767377	-0.149968902	320333.1318	0.043478261	0.043478261
1664.49	1676.18	1	0	1	0.498111249	4	2	4972459.5	19.66	1.967399556	0.078478313	260316.5611	0.045454545	0.045454545
1688.5	1698.66	1	0	8	0.292688922	6	3	289123.0313	20.6	3.457455752	0.384602163	41834.59642	0.052631579	0.052631579
1656.02	1666.12	1	0	1	0.183253316	6	3	4385794	17.64	1.866529456	-0.126916351	181530.9875	0.05	0.05
1675.65	1686.48	1	0	5	0.439877675	3	2	3876191.25	19.3	1.887775045	0.017427663	383968.0661	0.045454545	0.045454545
1703.92	1717.78	1	0	9	0.11034022	10	5	262813.875	26.18	2.243411487	0.413597156	42636.9707	0.041666667	0.041666667
1663.14	1672.58	1	0	1	0.769624713	10	2	4843789.5	17.91	2.624005441	0.208859926	154128.5859	0.05	0.05
1712.54	1723.29	1	0	13	0.12648484	8	4	221956.1875	21.58	2.36117731	-0.153662511	47658.9149	0.047619048	0.047619048
1159.06	1170.13	1	1.91	0	0.128091417	2	2	195952.2188	23.33	1.823381477	0.420610273	0	0.076923077	0.076923077
1147.2	1159.94	1	1.67	0	0.174812582	2	2	161965.9531	23.68	1.74955054	0.308192901	0	0.076923077	0.076923077
1168.83	1181.97	1	5.682494144	0	0.043166891	2	2	147946.5313	25.22	1.71224701	0.349326828	0	0.071428571	0.071428571
1176.81	1191.01	1	7.114125262	0	0.014227078	2	2	195394.9063	24.12	1.565363657	0.421912862	0	0.071428571	0.071428571
1170.44	1182.23	1	4.414751673	0	0.049594896	2	2	3330699.5	21.7	2.490178388	0.67453651	3873.669271	0.066666667	0.066666667
1177.07	1189.85	1	0	0	0.014446898	4	2	2488169.25	24.81	1.76368834	0.514892459	6846.572021	0.0625	0.0625
1172.26	1184.09	1	2.410219802	0	0.083420937	2	2	2397516	21.44	2.100616274	0.596293574	4951.791295	0.071428571	0.071428571
1176.39	1188.78	1	0	0	0.042360885	2	2	2069357.125	23.15	1.629407508	0.374001636	5496.347135	0.066666667	0.066666667
1276.28	1285.27	1	0	0	0.306553472	8	3	208313.7188	25.35	1.950253347	0.318859029	6820.697632	0.0625	0.0625
1265.23	1277.62	1	3.615313808	1	0.116690079	4	3	176480.1094	25.34	1.730952527	0.128456252	2154.914982	0.058823529	0.058823529
1286.85	1298.12	1	3.429846698	0	0.035209889	4	2	235764.0625	27.58	2.665843285	0.759643034	1480.214627	0.055555556	0.055555556
1291.19	1300.68	1	0	0	0.306392787	4	2	204238.1406	23.72	1.747939524	0.144780521	5762.315308	0.0625	0.0625
1286.75	1323.17	1	0	3	5.40E-12	11	7	244279.5625	90.06	6.482144507	2.071641962	5482.668394	0.016129032	0.306451613
1320.36	1330.76	1	2.651373848	1	0.039018101	8	4	187133.1563	20.09	1.615079079	0.247297162	7247.484933	0.071428571	0.071428571
1317.91	1331.86	1	0	0	1.48E-06	14	5	223893.0625	49.88	4.124116227	1.372901684	0	0.027027027	0.027027027
1293.9	1303.56	1	9.463667351	0	0.108515085	5	2	5482247	20.07	2.839496907	0.523018376	0	0.041666667	0.041666667
1293.71	1304.59	1	4.108905804	0	0.184546085	4	2	4222757.5	19.76	2.03582845	0.213287429	0	0.04	0.04
1292.25	1302.09	1	6.68386844	0	0.036594254	9	2	5333664	22.14	2.67861045	0.691403989	21297.39844	0.035714286	0.035714286
1300.46	1311.35	1	3.180126023	0	0.011091464	8	2	4550260	19.73	2.105012983	0.63846679	0	0.043478261	0.043478261
1302.18	1312.86	1	6.248694577	0	0.081369748	10	2	3229987.75	19.69	1.776187212	0.231704146	0	0.043478261	0.043478261
1348.22	1371.76	1	16.69934816	0	6.71E-07	12	5	5631499	33.52	2.392781084	0.941974656	18381.34786	0.026315789	0.447368421
1352.13	1358.17	1	25.44213493	0	0.416950324	6	2	6146288.5	15.49	1.801394872	0.082993792	0	0.055555556	0.055555556
1353.33	1360.35	1	0	0	0.025036056	4	2	5234449.5	15.47	1.826703955	0.444478054	11429.03906	0.055555556	0.055555556
1354.23	1362.21	1	7.213246088	0	0.109871765	6	2	5975908.5	15.77	2.151214056	0.517912977	0	0.055555556	0.055555556
1353.88	1361.5	1	12.48621832	0	0.054862888	6	2	6391333	15.96	2.373932907	0.67330292	7538.302083	0.055555556	0.055555556
1357.23	1363.41	1	11.09224172	0	0.068428795	5	2	5990927.5	14.14	2.367228573	0.48957639	9580.878676	0.058823529	0.058823529
1360.8	1384.92	1	0	0	8.25E-13	8	4	7028584.5	56.13	8.018842154	2.335632531	26821.11514	0.015384615	0.276923077
1400.71	1414.37	1	0	0	0.003182461	6	2	4056458.75	25.28	4.084775735	1.114258361	6031.482701	0.035714286	0.035714286
1413.51	1423.92	1	3.421536227	0	0.315944934	4	1	2744370.5	22.48	2.629693726	0.530449513	63484.49985	0.038461538	0
1406.15	1418.09	1	0	0	0.035286484	4	2	3021527.75	24.01	2.161551841	0.534820976	24280.53819	0.037037037	0.037037037
